mean_RD,covered_sats,covered_suns,skill_diversity,skill_coverage,quantity_of_fav_rotas,control,size
13.666666666666666,5.0,7.0,0.6190476190476191,13,1,False,6
23.4,11.0,5.0,0.625,10,2,False,6
22.0,7.0,2.0,0.8333333333333334,5,1,False,2
19.2,10.0,6.0,0.7647058823529411,13,2,False,5
21.5,10.0,3.0,0.8,8,3,False,4
23.333333333333332,4.0,4.0,0.9090909090909091,10,1,False,3
15.4,8.0,6.0,0.6,9,2,False,5
,5.0,1.0,1.0,2,0,False,1
14.333333333333334,8.0,7.0,0.5714285714285714,12,1,False,6
22.0,7.0,6.0,0.75,9,2,False,4
16.285714285714285,7.0,8.0,0.6521739130434783,15,1,False,7
9.333333333333334,6.0,4.0,0.6666666666666666,6,1,False,3
23.0,6.0,1.0,0.8,8,0,False,2
21.0,5.0,2.0,1.0,6,0,False,2
20.866666666666667,8.0,8.0,0.47619047619047616,10,2,False,6
20.6,5.0,7.0,0.6,6,1,False,5
34.0,8.0,2.0,0.8333333333333334,5,0,False,2
19.733333333333334,6.0,8.0,0.5238095238095238,11,1,False,6
19.0,7.0,10.0,0.5172413793103449,15,3,False,9
,4.0,2.0,1.0,2,0,False,1
13.80952380952381,9.0,7.0,0.4444444444444444,12,1,False,7
13.4,9.0,5.0,0.6666666666666666,12,2,False,5
9.333333333333334,6.0,4.0,0.75,9,1,False,3
23.2,8.0,6.0,0.6666666666666666,10,1,False,5
22.0,7.0,5.0,0.8333333333333334,10,1,False,5
21.6,7.0,6.0,0.7058823529411765,12,2,False,5
19.266666666666666,8.0,5.0,0.7058823529411765,12,1,False,6
20.6,10.0,6.0,0.7333333333333333,11,3,False,5
16.6,6.0,7.0,0.5714285714285714,12,3,False,5
26.0,11.0,2.0,0.5833333333333334,7,1,False,4
20.666666666666668,6.0,5.0,0.7857142857142857,11,0,False,4
17.466666666666665,9.0,7.0,0.631578947368421,12,3,False,6
22.666666666666668,7.0,5.0,0.9,9,1,False,3
18.0,6.0,8.0,0.75,9,1,False,5
21.266666666666666,9.0,7.0,0.625,10,2,False,6
15.0,7.0,5.0,0.6470588235294118,11,1,False,6
16.678571428571427,7.0,7.0,0.5172413793103449,15,2,False,8
19.833333333333332,4.0,6.0,0.7857142857142857,11,0,False,4
14.6,6.0,7.0,0.5238095238095238,11,1,False,5
12.666666666666666,8.0,7.0,0.5357142857142857,15,2,False,7
11.0,6.0,3.0,0.75,6,1,False,2
23.8,10.0,5.0,0.6153846153846154,8,2,False,5
20.166666666666668,6.0,4.0,0.8333333333333334,10,3,False,4
14.666666666666666,6.0,8.0,0.6470588235294118,11,2,False,7
19.6,6.0,9.0,0.6666666666666666,8,1,False,6
,3.0,3.0,1.0,5,1,False,1
19.666666666666668,10.0,6.0,0.6875,11,3,False,6
15.821428571428571,8.0,9.0,0.625,15,1,False,8
16.5,6.0,7.0,0.9166666666666666,11,1,False,4
20.266666666666666,10.0,4.0,0.75,9,3,False,6
16.833333333333332,10.0,3.0,0.9090909090909091,10,1,False,4
16.0,4.0,6.0,0.8181818181818182,9,0,False,3
22.0,6.0,2.0,1.0,7,0,False,2
16.8,8.0,7.0,0.7333333333333333,11,1,False,5
14.166666666666666,8.0,2.0,0.7142857142857143,10,1,False,4
22.333333333333332,7.0,5.0,0.9166666666666666,11,1,False,4
28.666666666666668,9.0,4.0,0.75,6,1,False,3
20.0,7.0,4.0,0.8333333333333334,10,2,False,3
10.0,4.0,4.0,0.9166666666666666,11,0,False,4
10.2,8.0,6.0,0.5294117647058824,9,1,False,5
14.6,7.0,6.0,0.6923076923076923,9,1,False,5
14.4,7.0,7.0,0.5238095238095238,11,2,False,6
22.4,10.0,4.0,0.8,8,3,False,5
26.5,8.0,6.0,0.6923076923076923,9,1,False,4
20.666666666666668,7.0,5.0,0.75,9,2,False,3
22.0,5.0,3.0,1.0,6,0,False,2
12.0,4.0,3.0,0.9,9,0,False,3
19.333333333333332,9.0,2.0,0.8888888888888888,8,1,False,3
17.8,6.0,6.0,0.7142857142857143,10,1,False,5
13.0,4.0,4.0,1.0,5,0,False,2
17.0,4.0,3.0,0.8,4,0,False,2
13.833333333333334,6.0,5.0,0.5,7,1,False,4
16.666666666666668,4.0,6.0,0.9090909090909091,10,1,False,3
21.4,7.0,6.0,0.6923076923076923,9,1,False,5
16.4,8.0,5.0,0.7222222222222222,13,3,False,5
,0.0,0.0,1.0,2,1,False,1
17.0,9.0,4.0,0.6153846153846154,8,2,False,4
23.0,7.0,2.0,1.0,6,1,False,2
18.666666666666668,5.0,4.0,0.8461538461538461,11,1,False,3
23.0,5.0,2.0,0.75,6,1,False,2
20.666666666666668,6.0,7.0,0.7857142857142857,11,1,False,4
19.0,5.0,2.0,0.8888888888888888,8,1,False,2
10.0,8.0,4.0,0.6956521739130435,16,1,False,7
18.0,4.0,6.0,0.5833333333333334,7,2,False,4
15.333333333333334,6.0,7.0,0.6666666666666666,10,2,False,4
15.733333333333333,8.0,8.0,0.5454545454545454,12,2,False,6
17.166666666666668,8.0,5.0,0.7692307692307693,10,2,False,4
12.476190476190476,6.0,7.0,0.6363636363636364,14,1,False,7
26.0,5.0,4.0,0.8571428571428571,6,2,False,2
16.2,3.0,5.0,0.5384615384615384,7,1,False,5
14.19047619047619,8.0,9.0,0.5454545454545454,12,2,False,7
20.0,6.0,3.0,0.9090909090909091,10,3,False,4
17.666666666666668,7.0,7.0,0.75,12,2,False,4
24.666666666666668,6.0,5.0,0.7777777777777778,7,1,False,3
18.2,8.0,7.0,0.7272727272727273,8,1,False,6
10.2,9.0,5.0,0.6,12,1,False,6
18.5,8.0,3.0,0.8181818181818182,9,2,False,4
15.866666666666667,8.0,6.0,0.6111111111111112,11,1,False,6
17.4,6.0,7.0,0.75,9,1,False,5
8.666666666666666,4.0,4.0,1.0,10,0,False,3
22.866666666666667,8.0,6.0,0.631578947368421,12,2,False,6
17.2,7.0,8.0,0.6923076923076923,9,2,False,5
16.833333333333332,5.0,5.0,0.7692307692307693,10,2,False,4
15.214285714285714,7.0,8.0,0.5555555555555556,15,1,False,8
18.266666666666666,6.0,7.0,0.7857142857142857,11,2,False,6
15.4,7.0,6.0,0.6,12,1,False,5
18.571428571428573,9.0,8.0,0.6190476190476191,13,1,False,7
18.4,9.0,4.0,0.9166666666666666,11,1,False,5
20.0,5.0,4.0,0.8571428571428571,6,0,False,3
20.133333333333333,9.0,6.0,0.7058823529411765,12,1,False,6
17.0,9.0,3.0,0.7272727272727273,8,1,False,4
15.333333333333334,8.0,8.0,0.6666666666666666,12,3,False,6
22.6,8.0,6.0,0.8,12,1,False,5
27.0,8.0,1.0,1.0,6,1,False,2
18.2,11.0,5.0,0.7857142857142857,11,2,False,6
17.933333333333334,10.0,3.0,0.6470588235294118,11,2,False,6
17.666666666666668,5.0,6.0,0.6428571428571429,9,1,False,4
16.666666666666668,6.0,6.0,0.7333333333333333,11,2,False,4
18.666666666666668,4.0,5.0,0.8888888888888888,8,0,False,3
13.666666666666666,8.0,6.0,0.5,11,2,False,6
21.266666666666666,12.0,4.0,0.8,12,1,False,6
16.0,5.0,4.0,0.7142857142857143,5,1,False,2
19.866666666666667,5.0,10.0,0.7142857142857143,10,2,False,6
15.0,7.0,7.0,0.6,12,1,False,5
21.0,6.0,3.0,1.0,7,0,False,2
19.4,7.0,8.0,0.6111111111111112,11,3,False,6
18.333333333333332,11.0,4.0,0.7857142857142857,11,2,False,6
17.666666666666668,6.0,4.0,0.5454545454545454,6,1,False,4
17.333333333333332,7.0,4.0,0.5882352941176471,10,1,False,4
17.833333333333332,6.0,6.0,0.7,7,1,False,4
23.8,11.0,6.0,0.6470588235294118,11,2,False,6
15.6,7.0,6.0,0.6875,11,2,False,6
24.0,4.0,2.0,0.7142857142857143,5,1,False,2
17.333333333333332,7.0,7.0,0.5833333333333334,7,1,False,6
,5.0,1.0,1.0,2,1,False,1
17.333333333333332,11.0,4.0,0.7058823529411765,12,2,False,6
19.2,6.0,6.0,0.8,8,1,False,5
13.2,7.0,5.0,0.8666666666666667,13,3,False,5
26.0,6.0,2.0,1.0,5,1,False,2
14.0,5.0,3.0,0.6666666666666666,4,1,False,2
17.333333333333332,6.0,3.0,0.6153846153846154,8,1,False,3
18.428571428571427,7.0,7.0,0.5172413793103449,15,1,False,8
18.333333333333332,6.0,5.0,0.7272727272727273,8,1,False,4
21.5,6.0,6.0,0.7692307692307693,10,2,False,4
15.2,9.0,6.0,0.4782608695652174,11,2,False,6
16.8,6.0,7.0,0.625,10,1,False,5
19.0,8.0,7.0,0.7142857142857143,10,2,False,5
23.333333333333332,7.0,5.0,0.7777777777777778,7,1,False,3
,3.0,3.0,1.0,4,0,False,1
13.619047619047619,7.0,6.0,0.5652173913043478,13,1,False,7
27.0,6.0,3.0,1.0,5,0,False,2
22.833333333333332,7.0,4.0,0.7333333333333333,11,1,False,4
34.0,4.0,4.0,1.0,7,1,False,2
13.466666666666667,7.0,7.0,0.6666666666666666,12,2,False,6
23.5,7.0,5.0,0.8181818181818182,9,1,False,4
20.4,6.0,6.0,0.6428571428571429,9,1,False,5
21.4,10.0,6.0,0.8181818181818182,9,2,False,5
17.666666666666668,5.0,6.0,0.6923076923076923,9,1,False,4
17.107142857142858,8.0,7.0,0.5172413793103449,15,2,False,8
17.2,7.0,7.0,0.625,10,1,False,5
19.466666666666665,10.0,8.0,0.7222222222222222,13,2,False,6
10.666666666666666,5.0,4.0,1.0,8,0,False,3
15.5,7.0,5.0,0.75,9,1,False,4
17.2,8.0,7.0,0.7857142857142857,11,2,False,5
19.166666666666668,7.0,5.0,0.6153846153846154,8,1,False,4
25.0,3.0,3.0,1.0,6,1,False,2
19.533333333333335,8.0,8.0,0.65,13,0,False,6
20.666666666666668,6.0,4.0,0.9,9,1,False,3
17.666666666666668,7.0,5.0,0.6666666666666666,12,1,False,4
19.166666666666668,6.0,6.0,0.5625,9,2,False,4
18.857142857142858,7.0,6.0,0.5172413793103449,15,2,False,8
19.933333333333334,10.0,8.0,0.5625,9,1,False,6
12.0,3.0,3.0,0.8333333333333334,5,1,False,2
21.6,4.0,8.0,0.5882352941176471,10,2,False,5
19.857142857142858,9.0,9.0,0.5833333333333334,14,3,False,8
,4.0,1.0,1.0,4,1,False,1
15.333333333333334,5.0,4.0,0.8333333333333334,10,0,False,4
21.666666666666668,5.0,7.0,0.5833333333333334,7,2,False,4
9.833333333333334,6.0,4.0,0.5833333333333334,7,1,False,4
17.714285714285715,10.0,6.0,0.56,14,2,False,7
22.833333333333332,4.0,7.0,0.6666666666666666,8,2,False,4
15.2,6.0,7.0,0.8888888888888888,8,1,False,6
15.533333333333333,9.0,7.0,0.5714285714285714,12,3,False,6
20.2,9.0,7.0,0.6666666666666666,12,0,False,6
9.5,7.0,4.0,0.5714285714285714,8,1,False,4
25.0,5.0,1.0,0.8333333333333334,5,0,False,2
14.666666666666666,3.0,5.0,0.6,6,1,False,3
,4.0,2.0,1.0,2,1,True,1
,4.0,2.0,1.0,2,1,True,1
,3.0,1.0,1.0,4,0,True,1
,5.0,1.0,1.0,3,0,True,1
,4.0,1.0,1.0,3,1,True,1
,4.0,2.0,1.0,2,0,True,1
,4.0,2.0,1.0,1,1,True,1
,4.0,0.0,1.0,1,1,True,1
,5.0,1.0,1.0,4,1,True,1
,3.0,1.0,1.0,5,1,True,1
,4.0,0.0,1.0,5,1,True,1
,3.0,3.0,1.0,3,0,True,1
,4.0,1.0,1.0,1,1,True,1
,5.0,0.0,1.0,2,1,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,1.0,1.0,4,0,True,1
,3.0,2.0,1.0,5,0,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,2.0,1.0,2,0,True,1
,3.0,3.0,1.0,4,0,True,1
,3.0,3.0,1.0,3,1,True,1
,3.0,2.0,1.0,5,0,True,1
,3.0,3.0,1.0,3,0,True,1
,3.0,2.0,1.0,2,0,True,1
,5.0,1.0,1.0,4,1,True,1
,4.0,1.0,1.0,4,0,True,1
,0.0,0.0,1.0,5,1,True,1
,4.0,2.0,1.0,4,0,True,1
,3.0,3.0,1.0,1,0,True,1
,4.0,2.0,1.0,2,1,True,1
,3.0,3.0,1.0,2,1,True,1
,5.0,0.0,1.0,1,0,True,1
,4.0,2.0,1.0,4,1,True,1
,5.0,1.0,1.0,1,1,True,1
,4.0,2.0,1.0,4,1,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,2.0,1.0,1,1,True,1
,0.0,0.0,1.0,5,0,True,1
,0.0,0.0,1.0,2,1,True,1
,4.0,1.0,1.0,1,1,True,1
,5.0,1.0,1.0,4,1,True,1
,5.0,0.0,1.0,2,1,True,1
,4.0,2.0,1.0,4,1,True,1
,0.0,0.0,1.0,5,1,True,1
,4.0,2.0,1.0,3,0,True,1
,3.0,2.0,1.0,1,0,True,1
,4.0,2.0,1.0,4,1,True,1
,3.0,3.0,1.0,5,1,True,1
,5.0,1.0,1.0,2,0,True,1
,5.0,1.0,1.0,1,0,True,1
,5.0,1.0,1.0,3,0,True,1
,6.0,0.0,1.0,1,0,True,1
,4.0,1.0,1.0,1,1,True,1
,4.0,1.0,1.0,1,0,True,1
,4.0,0.0,1.0,5,1,True,1
,5.0,1.0,1.0,3,0,True,1
,4.0,2.0,1.0,5,0,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,2.0,1.0,2,0,True,1
,4.0,1.0,1.0,1,0,True,1
,0.0,0.0,1.0,5,1,True,1
,4.0,1.0,1.0,4,1,True,1
,5.0,1.0,1.0,4,1,True,1
,3.0,2.0,1.0,2,0,True,1
,4.0,1.0,1.0,2,1,True,1
,3.0,3.0,1.0,2,1,True,1
,0.0,0.0,1.0,5,0,True,1
,5.0,1.0,1.0,1,0,True,1
,4.0,1.0,1.0,4,1,True,1
,5.0,1.0,1.0,3,1,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,1.0,1.0,1,0,True,1
,4.0,1.0,1.0,5,0,True,1
,4.0,2.0,1.0,2,1,True,1
,5.0,0.0,1.0,4,0,True,1
,4.0,2.0,1.0,1,0,True,1
,4.0,1.0,1.0,4,0,True,1
,4.0,2.0,1.0,1,0,True,1
,4.0,1.0,1.0,2,0,True,1
,5.0,1.0,1.0,2,0,True,1
,3.0,3.0,1.0,2,0,True,1
,5.0,1.0,1.0,4,0,True,1
,5.0,0.0,1.0,1,0,True,1
,5.0,1.0,1.0,2,0,True,1
,4.0,2.0,1.0,2,1,True,1
,5.0,1.0,1.0,2,0,True,1
,3.0,3.0,1.0,4,1,True,1
,4.0,1.0,1.0,2,0,True,1
,5.0,1.0,1.0,4,0,True,1
,4.0,1.0,1.0,2,0,True,1
,3.0,3.0,1.0,1,0,True,1
,4.0,2.0,1.0,4,0,True,1
,5.0,1.0,1.0,4,0,True,1
,4.0,2.0,1.0,3,0,True,1
,3.0,3.0,1.0,1,0,True,1
,3.0,3.0,1.0,3,1,True,1
,5.0,1.0,1.0,2,0,True,1
,5.0,1.0,1.0,5,1,True,1
,5.0,1.0,1.0,1,0,True,1
,3.0,3.0,1.0,2,0,True,1
,5.0,1.0,1.0,2,0,True,1
,4.0,2.0,1.0,1,1,True,1
,4.0,1.0,1.0,1,1,True,1
,4.0,2.0,1.0,2,0,True,1
,4.0,2.0,1.0,5,0,True,1
,3.0,3.0,1.0,2,0,True,1
,3.0,1.0,1.0,4,1,True,1
,3.0,3.0,1.0,4,0,True,1
,0.0,0.0,1.0,3,1,True,1
,4.0,2.0,1.0,4,0,True,1
,3.0,2.0,1.0,2,0,True,1
,5.0,1.0,1.0,2,1,True,1
,3.0,1.0,1.0,4,0,True,1
,4.0,1.0,1.0,4,1,True,1
,4.0,1.0,1.0,3,0,True,1
,5.0,1.0,1.0,2,0,True,1
,4.0,1.0,1.0,1,0,True,1
,4.0,2.0,1.0,2,1,True,1
,3.0,1.0,1.0,4,0,True,1
,4.0,1.0,1.0,5,0,True,1
,5.0,1.0,1.0,2,0,True,1
,0.0,0.0,1.0,5,0,True,1
,5.0,1.0,1.0,2,0,True,1
,3.0,2.0,1.0,4,0,True,1
,4.0,2.0,1.0,1,1,True,1
,4.0,1.0,1.0,3,0,True,1
,0.0,0.0,1.0,1,0,True,1
,4.0,2.0,1.0,5,0,True,1
,4.0,2.0,1.0,1,1,True,1
,3.0,2.0,1.0,5,0,True,1
,3.0,2.0,1.0,3,1,True,1
,4.0,1.0,1.0,4,0,True,1
,4.0,1.0,1.0,3,0,True,1
,5.0,1.0,1.0,4,0,True,1
,4.0,1.0,1.0,3,0,True,1
,6.0,0.0,1.0,1,1,True,1
,1.0,2.0,1.0,3,1,True,1
,6.0,0.0,1.0,2,0,True,1
,6.0,0.0,1.0,3,0,True,1
,3.0,1.0,1.0,2,1,True,1
,3.0,3.0,1.0,2,1,True,1
,4.0,2.0,1.0,5,1,True,1
,4.0,2.0,1.0,2,1,True,1
,3.0,2.0,1.0,5,0,True,1
,5.0,1.0,1.0,2,1,True,1
,4.0,2.0,1.0,1,1,True,1
,4.0,2.0,1.0,5,1,True,1
,3.0,3.0,1.0,2,0,True,1
,4.0,2.0,1.0,1,1,True,1
,5.0,1.0,1.0,3,0,True,1
,5.0,0.0,1.0,3,1,True,1
,4.0,1.0,1.0,1,1,True,1
,3.0,3.0,1.0,2,1,True,1
,3.0,3.0,1.0,2,1,True,1
,5.0,1.0,1.0,4,0,True,1
,4.0,2.0,1.0,1,1,True,1
,6.0,0.0,1.0,1,1,True,1
,3.0,3.0,1.0,3,1,True,1
,3.0,3.0,1.0,4,1,True,1
,4.0,2.0,1.0,5,0,True,1
,3.0,3.0,1.0,3,1,True,1
,6.0,0.0,1.0,3,1,True,1
,3.0,3.0,1.0,4,0,True,1
,3.0,3.0,1.0,4,0,True,1
,5.0,1.0,1.0,1,0,True,1
,5.0,1.0,1.0,2,1,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,1.0,1.0,1,0,True,1
,5.0,1.0,1.0,2,0,True,1
,3.0,3.0,1.0,2,1,True,1
,3.0,2.0,1.0,1,0,True,1
,4.0,1.0,1.0,1,0,True,1
,3.0,1.0,1.0,2,1,True,1
,4.0,1.0,1.0,2,1,True,1
,3.0,3.0,1.0,3,0,True,1
,3.0,2.0,1.0,5,1,True,1
,5.0,0.0,1.0,1,0,True,1
,6.0,0.0,1.0,4,1,True,1
,3.0,3.0,1.0,2,0,True,1
,4.0,2.0,1.0,4,1,True,1
,4.0,1.0,1.0,3,1,True,1
,5.0,1.0,1.0,3,1,True,1
,4.0,1.0,1.0,3,0,True,1
,3.0,2.0,1.0,1,0,True,1
,4.0,2.0,1.0,1,0,True,1
,4.0,2.0,1.0,2,0,True,1
,3.0,1.0,1.0,2,0,True,1
,3.0,3.0,1.0,3,0,True,1
,0.0,0.0,1.0,5,0,True,1
,0.0,0.0,1.0,5,0,True,1
,4.0,0.0,1.0,5,1,True,1
,3.0,1.0,1.0,2,1,True,1
,3.0,3.0,1.0,5,1,True,1
,4.0,2.0,1.0,1,1,True,1
,4.0,1.0,1.0,3,0,True,1
,3.0,2.0,1.0,2,0,True,1
,5.0,1.0,1.0,1,0,True,1
,3.0,3.0,1.0,2,0,True,1
,3.0,1.0,1.0,2,1,True,1
,3.0,3.0,1.0,2,0,True,1
,3.0,3.0,1.0,2,0,True,1
,3.0,3.0,1.0,3,1,True,1
,5.0,1.0,1.0,4,1,True,1
,3.0,2.0,1.0,5,0,True,1
,3.0,3.0,1.0,2,1,True,1
,5.0,1.0,1.0,2,1,True,1
,4.0,2.0,1.0,2,0,True,1
,5.0,0.0,1.0,2,1,True,1
,4.0,1.0,1.0,3,0,True,1
,5.0,1.0,1.0,4,0,True,1
,5.0,0.0,1.0,4,1,True,1
,3.0,3.0,1.0,3,1,True,1
,5.0,1.0,1.0,4,0,True,1
,5.0,1.0,1.0,1,1,True,1
,4.0,2.0,1.0,1,0,True,1
,5.0,1.0,1.0,2,1,True,1
,3.0,1.0,1.0,4,1,True,1
,4.0,1.0,1.0,2,0,True,1
,5.0,1.0,1.0,1,0,True,1
,4.0,1.0,1.0,4,1,True,1
,5.0,1.0,1.0,1,1,True,1
,4.0,0.0,1.0,1,1,True,1
,4.0,0.0,1.0,1,1,True,1
,5.0,1.0,1.0,5,0,True,1
,4.0,2.0,1.0,2,1,True,1
,5.0,1.0,1.0,2,1,True,1
,6.0,0.0,1.0,4,1,True,1
,3.0,3.0,1.0,3,1,True,1
,4.0,1.0,1.0,1,0,True,1
,4.0,1.0,1.0,4,0,True,1
,0.0,0.0,1.0,5,1,True,1
,3.0,2.0,1.0,2,0,True,1
,5.0,1.0,1.0,5,0,True,1
,3.0,3.0,1.0,2,1,True,1
,5.0,1.0,1.0,2,1,True,1
,3.0,3.0,1.0,1,0,True,1
,4.0,1.0,1.0,3,0,True,1
,3.0,2.0,1.0,5,1,True,1
,6.0,0.0,1.0,4,1,True,1
,4.0,1.0,1.0,4,0,True,1
,3.0,1.0,1.0,3,0,True,1
,3.0,2.0,1.0,1,0,True,1
,4.0,2.0,1.0,4,1,True,1
,4.0,1.0,1.0,2,1,True,1
,4.0,1.0,1.0,2,1,True,1
,4.0,2.0,1.0,1,1,True,1
,4.0,2.0,1.0,1,0,True,1
,3.0,2.0,1.0,3,1,True,1
,4.0,2.0,1.0,5,1,True,1
,4.0,1.0,1.0,4,0,True,1
,4.0,2.0,1.0,2,1,True,1
,4.0,1.0,1.0,1,0,True,1
,3.0,3.0,1.0,2,1,True,1
,4.0,1.0,1.0,4,0,True,1
,3.0,2.0,1.0,2,0,True,1
,3.0,3.0,1.0,5,1,True,1
,3.0,3.0,1.0,2,0,True,1
,5.0,1.0,1.0,5,1,True,1
,4.0,2.0,1.0,3,0,True,1
,4.0,2.0,1.0,2,0,True,1
,6.0,0.0,1.0,1,0,True,1
,4.0,0.0,1.0,1,1,True,1
,6.0,0.0,1.0,5,0,True,1
,4.0,2.0,1.0,2,0,True,1
,3.0,3.0,1.0,2,0,True,1
,3.0,2.0,1.0,1,0,True,1
,3.0,1.0,1.0,3,1,True,1
,5.0,1.0,1.0,3,0,True,1
,4.0,0.0,1.0,4,0,True,1
,4.0,1.0,1.0,2,0,True,1
,5.0,0.0,1.0,4,0,True,1
,5.0,1.0,1.0,2,0,True,1
,5.0,0.0,1.0,2,1,True,1
,4.0,1.0,1.0,2,1,True,1
,5.0,1.0,1.0,4,1,True,1
,4.0,2.0,1.0,5,1,True,1
,4.0,2.0,1.0,4,0,True,1
,6.0,0.0,1.0,1,1,True,1
,5.0,1.0,1.0,2,0,True,1
,6.0,0.0,1.0,4,0,True,1
,0.0,0.0,1.0,2,1,True,1
,5.0,0.0,1.0,4,1,True,1
