mean_RCQ,mean_error_RCQ,mean_WWD,mean_error_WWD,mean_RD,mean_WSP,mean_SQ,mean_error_SQ,skill_diversity,skill_coverage,day_coverage,size,Faulty
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,False True
,,,,,,,,,,,,
3.75,0.375,4.615384615384615,0.3846153846153846,12.333333333333334,0.2307692307692307,3.5,1.5,0.7857142857142857,11.0,0.7472527472527473,4.0,True
3.6,0.6399999999999999,4.892307692307692,0.1723076923076925,5.8,0.2307692307692307,1.8,0.64,0.7777777777777778,7.0,0.7472527472527473,5.0,True
3.0,0.0,5.0,0.0,2.0,0.2307692307692307,2.5,0.5,1.0,5.0,0.7252747252747253,2.0,True
3.0,1.0,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3.0,0.7252747252747253,2.0,True
3.0,0.0,4.730769230769231,0.2692307692307691,13.0,0.1153846153846153,4.5,0.5,0.8888888888888888,8.0,0.7472527472527473,2.0,True
1.0,0.0,5.0,0.0,,0.2307692307692307,2.0,0.0,1.0,2.0,0.7142857142857143,1.0,True
2.7142857142857144,1.1836734693877549,4.637362637362637,0.4144427001569859,14.38095238095238,0.2307692307692308,3.0,1.4285714285714286,0.5238095238095238,11.0,0.7802197802197802,7.0,True
4.0,0.0,4.692307692307692,0.3692307692307693,11.6,0.2307692307692307,2.8,0.96,0.7142857142857143,10.0,0.7472527472527473,5.0,True
3.0,1.0,5.0,0.0,2.0,0.2307692307692307,2.0,1.0,1.0,4.0,0.7252747252747253,2.0,True
3.0,1.0,4.865384615384615,0.2019230769230771,7.5,0.2307692307692307,3.25,1.25,0.8461538461538461,11.0,0.7472527472527473,4.0,True
3.0,0.6666666666666666,4.666666666666667,0.4444444444444443,11.733333333333333,0.2307692307692308,3.1666666666666665,1.1666666666666667,0.5263157894736842,10.0,0.7472527472527473,6.0,True
1.0,0.0,5.0,0.0,,0.0,4.0,0.0,1.0,4.0,0.7142857142857143,1.0,True
3.0,0.0,4.0,0.0,,0.2307692307692307,2.0,0.0,1.0,2.0,0.5714285714285714,1.0,True
3.4,0.9600000000000002,4.692307692307692,0.3692307692307693,9.0,0.2307692307692307,2.0,1.2,0.9,9.0,0.7252747252747253,5.0,True
4.0,0.0,5.0,0.0,2.333333333333333,0.2307692307692307,2.5,0.5,0.9,9.0,0.7362637362637363,4.0,True
4.0,0.0,5.0,0.0,,0.2307692307692307,3.0,0.0,1.0,3.0,0.7142857142857143,1.0,True
4.0,0.0,4.692307692307692,0.3692307692307693,12.0,0.1846153846153846,3.2,1.44,0.6875,11.0,0.7472527472527473,5.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,2.5,1.5,1.0,5.0,0.7252747252747253,2.0,True
3.4,0.72,4.4,0.4800000000000001,16.8,0.2307692307692307,2.2,1.12,0.8181818181818182,9.0,0.7802197802197802,5.0,True
3.0,1.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7362637362637363,2.0,True
2.75,0.375,4.75,0.375,9.166666666666666,0.2307692307692307,1.25,0.375,1.0,5.0,0.7362637362637363,4.0,True
4.0,0.0,4.641025641025641,0.2393162393162393,10.666666666666666,0.2307692307692307,4.0,1.3333333333333333,0.8333333333333334,10.0,0.7472527472527473,3.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7252747252747253,2.0,True
2.7142857142857144,0.979591836734694,4.9230769230769225,0.1318681318681323,6.857142857142857,0.2307692307692308,2.142857142857143,0.7755102040816324,0.6,9.0,0.7802197802197802,7.0,True
3.2857142857142856,0.8163265306122449,4.703296703296703,0.3390894819466248,10.38095238095238,0.2307692307692308,2.7142857142857144,1.1836734693877549,0.5263157894736842,10.0,0.7472527472527473,7.0,True
1.0,0.0,5.0,0.0,,0.2307692307692307,1.0,0.0,1.0,1.0,0.7142857142857143,1.0,True
4.0,0.0,4.865384615384615,0.2019230769230771,7.166666666666667,0.2307692307692307,3.5,1.5,0.7857142857142857,11.0,0.7472527472527473,4.0,True
3.333333333333333,0.8888888888888888,5.0,0.0,4.0,0.2307692307692307,3.0,1.3333333333333333,0.7777777777777778,7.0,0.7472527472527473,3.0,True
2.6666666666666665,0.8888888888888891,4.769230769230769,0.3076923076923077,12.333333333333334,0.2307692307692307,3.2222222222222223,1.3580246913580245,0.4482758620689655,13.0,0.7802197802197802,9.0,True
3.0,1.0,5.0,0.0,2.0,0.2307692307692307,1.0,0.0,1.0,2.0,0.7252747252747253,2.0,True
2.6666666666666665,0.8888888888888888,4.307692307692308,0.2051282051282053,15.333333333333334,0.2307692307692307,3.0,1.3333333333333333,0.7777777777777778,7.0,0.7252747252747253,3.0,True
2.857142857142857,1.020408163265306,4.703296703296703,0.3390894819466248,12.857142857142858,0.2307692307692308,2.4285714285714284,1.346938775510204,0.5882352941176471,10.0,0.7802197802197802,7.0,True
4.0,0.0,5.0,0.0,1.3333333333333333,0.2307692307692307,2.333333333333333,1.1111111111111112,0.8571428571428571,6.0,0.7252747252747253,3.0,True
3.5,0.5,4.5,0.5,17.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7362637362637363,2.0,True
4.0,0.0,5.0,0.0,,0.2307692307692307,5.0,0.0,1.0,5.0,0.7142857142857143,1.0,True
3.2,0.96,4.6,0.4800000000000001,12.0,0.2307692307692307,3.4,1.12,0.5882352941176471,10.0,0.7362637362637363,5.0,True
3.75,0.375,4.615384615384615,0.3846153846153846,13.0,0.2307692307692307,3.0,1.5,0.75,9.0,0.7472527472527473,4.0,True
3.75,0.375,4.615384615384615,0.3846153846153846,13.666666666666666,0.173076923076923,3.75,0.375,0.8,12.0,0.7472527472527473,4.0,True
3.25,0.75,4.480769230769231,0.2596153846153846,14.166666666666666,0.2307692307692307,2.0,1.0,0.875,7.0,0.7362637362637363,4.0,True
3.8,0.3200000000000001,4.692307692307692,0.3692307692307693,11.4,0.1846153846153846,4.0,0.0,0.65,13.0,0.7472527472527473,5.0,True
3.5,0.5,4.230769230769231,0.2307692307692308,20.0,0.1153846153846153,4.5,0.5,0.8888888888888888,8.0,0.7142857142857143,2.0,True
2.8,0.96,4.692307692307692,0.3692307692307693,11.2,0.2307692307692307,3.2,1.04,0.5625,9.0,0.7472527472527473,5.0,True
4.0,0.0,5.0,0.0,,0.2307692307692307,4.0,0.0,1.0,4.0,0.7142857142857143,1.0,True
3.5,0.5,4.230769230769231,0.2307692307692308,16.333333333333332,0.2307692307692307,3.0,1.0,0.9166666666666666,11.0,0.7252747252747253,4.0,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,3.0,0.0,1.0,6.0,0.7252747252747253,2.0,True
4.0,0.0,5.0,0.0,6.0,0.2307692307692307,3.0,1.0,1.0,6.0,0.7472527472527473,2.0,True
3.8,0.3200000000000001,4.8,0.3200000000000001,9.2,0.2307692307692307,2.0,0.8,0.7,7.0,0.7582417582417582,5.0,True
3.571428571428572,0.6122448979591836,4.637362637362637,0.4144427001569859,13.333333333333334,0.1978021978021978,2.7142857142857144,1.1836734693877549,0.631578947368421,12.0,0.7692307692307693,7.0,True
3.375,0.78125,4.807692307692308,0.2884615384615385,7.642857142857143,0.2307692307692307,2.5,1.5,0.45,9.0,0.7472527472527473,8.0,True
4.0,0.0,5.0,0.0,3.333333333333333,0.2307692307692307,3.333333333333333,1.1111111111111112,0.7,7.0,0.7362637362637363,3.0,True
3.0,1.0,4.865384615384615,0.2019230769230771,6.833333333333333,0.2307692307692307,2.25,1.375,1.0,9.0,0.7472527472527473,4.0,True
3.75,0.375,5.0,0.0,1.0,0.2307692307692307,3.25,0.75,0.6153846153846154,8.0,0.7252747252747253,4.0,True
2.5,1.2,4.692307692307692,0.3692307692307693,9.466666666666669,0.2307692307692307,2.8,0.9600000000000002,0.5714285714285714,16.0,0.7362637362637363,10.0,True
3.4,0.72,4.692307692307692,0.3692307692307693,11.2,0.2307692307692307,2.4,1.6800000000000002,0.8333333333333334,10.0,0.7472527472527473,5.0,True
3.5,0.5,4.865384615384615,0.2019230769230771,4.5,0.2307692307692307,3.5,1.0,0.7857142857142857,11.0,0.7252747252747253,4.0,True
3.5,0.5,5.0,0.0,6.0,0.2307692307692307,2.5,0.5,1.0,5.0,0.7472527472527473,2.0,True
3.5,0.75,4.865384615384615,0.2019230769230771,8.5,0.173076923076923,3.5,1.5,0.6428571428571429,9.0,0.7472527472527473,4.0,True
2.0,0.0,5.0,0.0,,0.2307692307692307,2.0,0.0,1.0,2.0,0.7142857142857143,1.0,True
3.0,1.2,4.6,0.4800000000000001,13.0,0.2307692307692307,3.0,0.8,0.7333333333333333,11.0,0.7472527472527473,5.0,True
4.0,0.0,4.75,0.375,8.833333333333334,0.2307692307692307,3.25,1.25,0.7692307692307693,10.0,0.7362637362637363,4.0,True
4.0,0.0,4.865384615384615,0.2019230769230771,7.166666666666667,0.2307692307692307,2.5,1.0,0.9,9.0,0.7472527472527473,4.0,True
3.6666666666666665,0.4444444444444445,4.333333333333333,0.4444444444444443,18.666666666666668,0.2307692307692307,2.6666666666666665,1.5555555555555554,1.0,8.0,0.7582417582417582,3.0,True
3.6,0.48,4.8,0.3200000000000001,7.2,0.2307692307692307,2.6,1.12,0.6923076923076923,9.0,0.7362637362637363,5.0,True
4.0,0.0,5.0,0.0,1.6666666666666667,0.2307692307692307,2.5,1.0,0.8,8.0,0.7252747252747253,4.0,True
3.6,0.48,4.8,0.3200000000000001,6.4,0.2307692307692307,2.2,0.64,0.8181818181818182,9.0,0.7252747252747253,5.0,True
4.0,0.0,5.0,0.0,0.0,0.2307692307692307,3.5,1.5,1.0,7.0,0.7142857142857143,2.0,True
4.0,0.0,5.0,0.0,4.666666666666667,0.2307692307692307,2.333333333333333,1.1111111111111112,0.8571428571428571,6.0,0.7472527472527473,3.0,True
3.333333333333333,0.4444444444444445,4.487179487179487,0.3418803418803418,15.333333333333334,0.2307692307692307,3.333333333333333,1.1111111111111112,0.9,9.0,0.7362637362637363,3.0,True
3.6,0.48,4.384615384615385,0.3076923076923076,15.6,0.2307692307692307,3.6,0.8800000000000001,0.7222222222222222,13.0,0.7472527472527473,5.0,True
3.5,0.5,4.230769230769231,0.2307692307692308,18.0,0.2307692307692307,4.5,0.5,0.8888888888888888,8.0,0.7032967032967034,2.0,True
3.4,0.72,4.8,0.3200000000000001,8.8,0.2307692307692307,3.2,1.36,0.8125,13.0,0.7472527472527473,5.0,True
3.8,0.3200000000000001,4.892307692307692,0.1723076923076925,6.4,0.2307692307692307,3.6,0.8800000000000001,0.5555555555555556,10.0,0.7472527472527473,5.0,True
3.4,0.72,4.584615384615384,0.3323076923076922,12.8,0.2307692307692307,3.0,1.2,0.6666666666666666,10.0,0.7472527472527473,5.0,True
3.5,0.75,4.730769230769231,0.2692307692307691,10.333333333333334,0.2307692307692307,2.75,1.25,0.6363636363636364,7.0,0.7472527472527473,4.0,True
3.5,0.625,4.625,0.46875,9.75,0.2307692307692307,2.5,1.0,0.45,9.0,0.7362637362637363,8.0,True
3.75,0.375,4.615384615384615,0.3846153846153846,11.666666666666666,0.2307692307692307,2.75,1.125,0.7272727272727273,8.0,0.7362637362637363,4.0,True
3.25,1.125,4.5,0.5,12.0,0.2307692307692307,3.25,1.25,0.9230769230769232,12.0,0.7252747252747253,4.0,True
2.888888888888889,1.0123456790123455,4.777777777777778,0.345679012345679,7.944444444444445,0.2307692307692307,2.888888888888889,1.037037037037037,0.5769230769230769,15.0,0.7362637362637363,9.0,True
2.5,0.5,4.5,0.5,15.0,0.2307692307692307,2.5,1.5,0.8,4.0,0.7252747252747253,2.0,True
4.0,0.0,4.666666666666667,0.4444444444444443,10.0,0.2307692307692307,2.6666666666666665,1.5555555555555554,0.875,7.0,0.7252747252747253,3.0,True
3.8,0.3200000000000001,4.692307692307692,0.3692307692307693,10.2,0.2307692307692307,2.4,1.28,0.75,9.0,0.7472527472527473,5.0,True
2.7142857142857144,1.1020408163265307,4.78021978021978,0.3139717425431711,8.19047619047619,0.2307692307692308,2.2857142857142856,1.1836734693877549,0.625,10.0,0.7362637362637363,7.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3.0,0.7252747252747253,2.0,True
3.6,0.6399999999999999,4.8,0.3200000000000001,11.8,0.2307692307692307,2.2,0.64,0.7272727272727273,8.0,0.8021978021978022,5.0,True
3.0,1.0,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,3.0,2.0,0.8333333333333334,5.0,0.7252747252747253,2.0,True
3.333333333333333,0.6666666666666666,4.5,0.5,13.0,0.2307692307692308,2.333333333333333,1.1111111111111114,0.6428571428571429,9.0,0.7362637362637363,6.0,True
3.5,0.6666666666666666,4.833333333333333,0.2777777777777779,6.466666666666667,0.2307692307692308,2.6666666666666665,1.0,0.625,10.0,0.7362637362637363,6.0,True
4.0,0.0,4.487179487179487,0.3418803418803418,18.666666666666668,0.2307692307692307,3.333333333333333,1.5555555555555554,0.9,9.0,0.7692307692307693,3.0,True
3.4,0.72,4.584615384615384,0.3323076923076922,11.4,0.2307692307692307,2.8,0.96,0.6428571428571429,9.0,0.7362637362637363,5.0,True
3.6666666666666665,0.4444444444444445,4.487179487179487,0.3418803418803418,15.333333333333334,0.2307692307692307,2.6666666666666665,1.5555555555555554,1.0,8.0,0.7472527472527473,3.0,True
3.5,0.75,4.25,0.375,16.5,0.2307692307692307,2.75,0.75,0.8181818181818182,9.0,0.7362637362637363,4.0,True
4.0,0.0,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,4.5,0.5,0.7777777777777778,7.0,0.7252747252747253,2.0,True
4.0,0.0,4.82051282051282,0.2393162393162393,10.0,0.1538461538461538,4.666666666666667,0.4444444444444443,0.7142857142857143,10.0,0.7472527472527473,3.0,True
3.5,0.75,4.75,0.375,8.5,0.2307692307692307,3.25,1.25,0.7692307692307693,10.0,0.7362637362637363,4.0,True
3.2,0.64,4.8,0.3200000000000001,7.6,0.2307692307692307,3.2,1.04,0.75,12.0,0.7362637362637363,5.0,True
3.0,1.2,5.0,0.0,3.4,0.1846153846153846,2.6,1.52,0.6923076923076923,9.0,0.7472527472527473,5.0,True
3.0,0.0,4.333333333333333,0.4444444444444443,15.333333333333334,0.2307692307692307,3.0,0.6666666666666666,0.8888888888888888,8.0,0.7252747252747253,3.0,True
3.0,0.6666666666666666,4.487179487179487,0.3418803418803418,14.0,0.2307692307692307,3.0,1.3333333333333333,0.7777777777777778,7.0,0.7362637362637363,3.0,True
3.25,0.75,4.75,0.375,8.5,0.2307692307692307,3.0,1.0,0.75,9.0,0.7362637362637363,4.0,True
3.25,0.75,4.5,0.5,17.666666666666668,0.2307692307692307,2.25,1.375,0.8888888888888888,8.0,0.7802197802197802,4.0,True
3.5,0.5,5.0,0.0,6.0,0.2307692307692307,2.5,0.5,1.0,5.0,0.7472527472527473,2.0,True
3.333333333333333,0.4444444444444445,4.641025641025641,0.2393162393162393,8.0,0.2307692307692307,2.333333333333333,1.1111111111111112,0.8571428571428571,6.0,0.7362637362637363,3.0,True
2.75,1.0,4.673076923076923,0.3269230769230768,13.285714285714286,0.2307692307692307,2.25,1.3125,0.6111111111111112,11.0,0.7802197802197802,8.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3.0,0.7252747252747253,2.0,True
3.2,0.96,4.8,0.3200000000000001,7.2,0.2307692307692307,2.8,0.96,0.7142857142857143,10.0,0.7362637362637363,5.0,True
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,13.333333333333334,0.1538461538461538,2.333333333333333,1.777777777777778,1.0,7.0,0.7472527472527473,3.0,True
3.25,0.375,4.480769230769231,0.2596153846153846,9.833333333333334,0.2307692307692307,3.25,1.25,0.7692307692307693,10.0,0.7362637362637363,4.0,True
3.5,0.5,5.0,0.0,4.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7362637362637363,2.0,True
3.5,0.75,4.75,0.375,9.5,0.173076923076923,3.25,1.125,0.7692307692307693,10.0,0.7472527472527473,4.0,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,3.5,0.5,1.0,7.0,0.7252747252747253,2.0,True
3.4,0.72,4.892307692307692,0.1723076923076925,6.0,0.2307692307692307,2.8,0.96,0.7142857142857143,10.0,0.7472527472527473,5.0,True
1.0,0.0,4.461538461538462,0.0,,0.2307692307692307,1.0,0.0,1.0,1.0,0.6373626373626373,1.0,True
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,13.333333333333334,0.2307692307692308,3.0,1.3333333333333333,0.6666666666666666,12.0,0.7802197802197802,6.0,True
3.6666666666666665,0.4444444444444445,5.0,0.0,4.666666666666667,0.1538461538461538,2.0,1.3333333333333333,1.0,6.0,0.7472527472527473,3.0,True
2.375,0.875,4.557692307692308,0.4423076923076923,12.642857142857142,0.2307692307692307,2.875,0.6875,0.6521739130434783,15.0,0.7472527472527473,8.0,True
2.5,1.125,4.740384615384615,0.3245192307692308,11.75,0.2307692307692307,2.5,1.5,0.55,11.0,0.7802197802197802,8.0,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,2.5,1.5,1.0,5.0,0.7252747252747253,2.0,True
2.9166666666666665,0.9305555555555556,4.608974358974359,0.3258547008547007,10.954545454545457,0.2307692307692308,2.75,1.5,0.4545454545454545,15.0,0.7472527472527473,12.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,1.0,0.0,1.0,2.0,0.7252747252747253,2.0,True
4.0,0.0,4.5,0.5,17.0,0.1153846153846153,4.0,0.0,1.0,8.0,0.7362637362637363,2.0,True
3.1666666666666665,0.8333333333333334,5.0,0.0,5.333333333333333,0.2307692307692308,3.1666666666666665,1.8333333333333333,0.631578947368421,12.0,0.7802197802197802,6.0,True
2.8,0.96,4.892307692307692,0.1723076923076925,9.4,0.2307692307692307,2.0,1.2,0.8,8.0,0.7802197802197802,5.0,True
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,12.666666666666666,0.2307692307692307,3.0,0.6666666666666666,0.7777777777777778,7.0,0.7472527472527473,3.0,True
4.0,0.0,5.0,0.0,2.6666666666666665,0.2307692307692307,3.0,0.6666666666666666,0.7777777777777778,7.0,0.7362637362637363,3.0,True
4.0,0.0,4.75,0.375,8.833333333333334,0.2307692307692307,3.75,0.875,0.6666666666666666,10.0,0.7362637362637363,4.0,True
4.0,0.0,4.5,0.5,15.0,0.2307692307692307,3.5,1.5,1.0,7.0,0.7252747252747253,2.0,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,3.0,1.0,0.8333333333333334,5.0,0.7252747252747253,2.0,True
4.0,0.0,5.0,0.0,,0.0,5.0,0.0,1.0,5.0,0.7142857142857143,1.0,True
3.333333333333333,0.8888888888888888,4.666666666666667,0.4444444444444443,11.333333333333334,0.2307692307692307,2.6666666666666665,1.5555555555555554,1.0,8.0,0.7362637362637363,3.0,True
3.75,0.375,4.5,0.5,15.333333333333334,0.173076923076923,4.5,0.5,0.7222222222222222,13.0,0.7472527472527473,4.0,True
3.333333333333333,0.4444444444444445,4.487179487179487,0.3418803418803418,12.666666666666666,0.2307692307692307,1.6666666666666667,0.4444444444444444,1.0,5.0,0.7252747252747253,3.0,True
3.333333333333333,0.8888888888888888,5.0,0.0,3.333333333333333,0.2307692307692307,3.333333333333333,1.5555555555555554,0.9,9.0,0.7362637362637363,3.0,True
2.0,0.0,5.0,0.0,,0.2307692307692307,1.0,0.0,1.0,1.0,0.7142857142857143,1.0,True
3.4,0.48,4.184615384615385,0.2215384615384616,14.6,0.2307692307692307,3.0,1.2,0.6,9.0,0.7252747252747253,5.0,True
1.0,0.0,4.461538461538462,0.0,,0.2307692307692307,1.0,0.0,1.0,1.0,0.6373626373626373,1.0,True
3.2,0.96,4.692307692307692,0.3692307692307693,11.2,0.2307692307692307,2.4,1.28,0.75,9.0,0.7472527472527473,5.0,True
3.5,0.6666666666666666,4.743589743589744,0.3418803418803418,9.466666666666669,0.2307692307692308,2.333333333333333,0.8888888888888893,0.7857142857142857,11.0,0.7472527472527473,6.0,True
4.0,0.0,5.0,0.0,4.0,0.2307692307692307,3.5,0.5,1.0,7.0,0.7362637362637363,2.0,True
3.333333333333333,0.4444444444444445,5.0,0.0,0.0,0.2307692307692307,4.0,0.6666666666666666,0.8333333333333334,10.0,0.7142857142857143,3.0,True
3.0,1.0,5.0,0.0,4.0,0.2307692307692307,1.5,0.5,1.0,3.0,0.7362637362637363,2.0,True
3.5,0.5,4.730769230769231,0.2692307692307691,13.0,0.1153846153846153,4.5,0.5,0.8888888888888888,8.0,0.7472527472527473,2.0,True
3.0,0.6666666666666666,5.0,0.0,8.666666666666666,0.2307692307692307,3.0,1.3333333333333333,0.7777777777777778,7.0,0.7802197802197802,3.0,True
4.0,0.0,5.0,0.0,4.0,0.2307692307692307,3.5,1.5,0.8571428571428571,6.0,0.7362637362637363,2.0,True
3.6,0.48,4.8,0.3200000000000001,7.4,0.2307692307692307,2.2,1.04,0.7272727272727273,8.0,0.7362637362637363,5.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7252747252747253,2.0,True
3.0,0.0,5.0,0.0,,0.2307692307692307,4.0,0.0,1.0,4.0,0.7142857142857143,1.0,True
3.333333333333333,0.8888888888888888,4.82051282051282,0.2393162393162393,12.666666666666666,0.1538461538461538,3.333333333333333,1.1111111111111112,0.9,9.0,0.7802197802197802,3.0,True
4.0,0.0,5.0,0.0,6.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7472527472527473,2.0,True
4.0,0.0,4.75,0.375,10.5,0.173076923076923,3.5,0.5,0.8571428571428571,12.0,0.7472527472527473,4.0,True
3.0,0.6666666666666666,4.487179487179487,0.3418803418803418,15.333333333333334,0.2307692307692307,2.333333333333333,0.4444444444444445,1.0,7.0,0.7472527472527473,3.0,True
3.4,0.72,4.8,0.3200000000000001,7.6,0.2307692307692307,2.6,1.12,0.7692307692307693,10.0,0.7362637362637363,5.0,True
4.0,0.0,4.82051282051282,0.2393162393162393,7.333333333333333,0.2307692307692307,3.0,0.6666666666666666,0.8888888888888888,8.0,0.7362637362637363,3.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,3.5,1.5,0.8571428571428571,6.0,0.7252747252747253,2.0,True
4.0,0.0,5.0,0.0,1.3333333333333333,0.2307692307692307,3.333333333333333,0.8888888888888888,0.7,7.0,0.7252747252747253,3.0,True
4.0,0.0,5.0,0.0,0.0,0.2307692307692307,5.0,0.0,0.9,9.0,0.7142857142857143,2.0,True
2.4,1.12,4.684615384615385,0.3153846153846153,10.688888888888888,0.2076923076923077,2.8,1.4000000000000004,0.5357142857142857,15.0,0.7472527472527473,10.0,True
4.0,0.0,5.0,0.0,,0.2307692307692307,2.0,0.0,1.0,2.0,0.7142857142857143,1.0,True
4.0,0.0,5.0,0.0,0.0,0.2307692307692307,4.666666666666667,0.4444444444444443,0.7857142857142857,11.0,0.7142857142857143,3.0,True
4.0,0.0,4.615384615384615,0.3846153846153846,11.666666666666666,0.2307692307692307,3.0,2.0,0.8333333333333334,10.0,0.7472527472527473,4.0,True
2.75,0.375,4.75,0.375,8.833333333333334,0.2307692307692307,2.25,1.25,0.6666666666666666,6.0,0.7362637362637363,4.0,True
2.0,0.0,4.0,0.0,,0.2307692307692307,1.0,0.0,1.0,1.0,0.5714285714285714,1.0,True
2.555555555555556,0.9382716049382716,4.495726495726496,0.4482431149097816,13.0,0.2307692307692307,3.111111111111111,0.8148148148148149,0.5357142857142857,15.0,0.7472527472527473,9.0,True
4.0,0.0,4.82051282051282,0.2393162393162393,9.333333333333334,0.2307692307692307,3.333333333333333,1.1111111111111112,0.7,7.0,0.7472527472527473,3.0,True
3.0,1.3333333333333333,4.833333333333333,0.2777777777777779,8.333333333333334,0.2307692307692308,2.1666666666666665,0.8888888888888887,0.6153846153846154,8.0,0.7472527472527473,6.0,True
3.5,0.5,5.0,0.0,3.6666666666666665,0.173076923076923,3.25,1.75,0.6153846153846154,8.0,0.7472527472527473,4.0,True
4.0,0.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,2.5,1.5,1.0,5.0,0.7362637362637363,2.0,True
3.6666666666666665,0.4444444444444445,5.0,0.0,3.333333333333333,0.2307692307692307,3.0,1.3333333333333333,1.0,9.0,0.7362637362637363,3.0,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,3.5,0.5,0.8571428571428571,6.0,0.7252747252747253,2.0,True
1.0,0.0,4.461538461538462,0.0,,0.2307692307692307,2.0,0.0,1.0,2.0,0.6373626373626373,1.0,True
3.0,0.0,4.666666666666667,0.4444444444444443,10.0,0.2307692307692307,4.0,0.6666666666666666,0.6666666666666666,8.0,0.7252747252747253,3.0,True
3.333333333333333,0.8888888888888888,4.487179487179487,0.3418803418803418,16.0,0.2307692307692307,4.333333333333333,0.888888888888889,0.6153846153846154,8.0,0.7472527472527473,3.0,True
3.6666666666666665,0.4444444444444445,4.333333333333333,0.4444444444444443,14.0,0.2307692307692307,2.0,1.3333333333333333,0.8333333333333334,5.0,0.7252747252747253,3.0,True
3.6666666666666665,0.4444444444444445,4.82051282051282,0.2393162393162393,8.666666666666666,0.2307692307692307,2.6666666666666665,0.8888888888888888,0.75,6.0,0.7472527472527473,3.0,True
3.0,0.8571428571428571,4.428571428571429,0.489795918367347,16.666666666666668,0.2307692307692308,3.857142857142857,0.4897959183673469,0.5185185185185185,14.0,0.7802197802197802,7.0,True
3.1666666666666665,0.5555555555555555,4.653846153846154,0.3461538461538461,15.133333333333333,0.2307692307692308,2.833333333333333,0.8888888888888887,0.5882352941176471,10.0,0.8021978021978022,6.0,True
3.6,0.48,4.584615384615384,0.3323076923076922,12.6,0.2307692307692307,2.8,1.04,0.7142857142857143,10.0,0.7472527472527473,5.0,True
4.0,0.0,4.82051282051282,0.2393162393162393,10.0,0.1538461538461538,5.0,0.0,0.6666666666666666,10.0,0.7472527472527473,3.0,True
3.0,1.0,5.0,0.0,2.0,0.2307692307692307,1.0,0.0,1.0,2.0,0.7252747252747253,2.0,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3.0,0.7252747252747253,2.0,True
2.3846153846153846,1.183431952662722,4.686390532544379,0.3859808830223031,10.307692307692308,0.2130177514792899,3.076923076923077,1.467455621301775,0.4,16.0,0.7472527472527473,13.0,True
3.0,0.5,4.615384615384615,0.3846153846153846,12.0,0.2307692307692307,3.75,1.375,0.6666666666666666,10.0,0.7362637362637363,4.0,True
3.4285714285714284,0.816326530612245,4.857142857142857,0.2448979591836737,6.285714285714286,0.2307692307692308,2.4285714285714284,0.7755102040816327,0.7058823529411765,12.0,0.7472527472527473,7.0,True
3.6,0.48,4.8,0.3200000000000001,9.2,0.1846153846153846,3.2,1.7600000000000002,0.8125,13.0,0.7472527472527473,5.0,True
4.0,0.0,4.8,0.3200000000000001,7.6,0.2307692307692307,3.0,1.2,0.6,9.0,0.7472527472527473,5.0,True
3.0,1.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,2.5,0.5,1.0,5.0,0.7362637362637363,2.0,True
4.0,0.0,4.641025641025641,0.2393162393162393,7.333333333333333,0.2307692307692307,5.0,0.0,0.6666666666666666,10.0,0.7362637362637363,3.0,True
3.0,0.0,4.5,0.5,15.0,0.2307692307692307,3.5,0.5,0.7142857142857143,5.0,0.7252747252747253,2.0,True
4.0,0.0,4.730769230769231,0.2692307692307691,13.0,0.1153846153846153,4.5,0.5,0.8888888888888888,8.0,0.7472527472527473,2.0,True
3.25,0.75,4.75,0.375,8.5,0.2307692307692307,2.75,0.75,0.6363636363636364,7.0,0.7362637362637363,4.0,True
