mean_RCQ,mean_error_RCQ,mean_WWD,mean_error_WWD,mean_RD,mean_WSP,mean_SQ,mean_error_SQ,skill_diversity,skill_coverage,day_coverage,size,control
4.0,0.0,5.0,0.0,2.6666666666666665,0.23076923076923075,3.6666666666666665,1.1111111111111112,0.7272727272727273,8,0.7362637362637363,3,False
3.5,0.5,5.0,0.0,0.0,0.23076923076923078,4.5,0.5,0.7777777777777778,7,0.7142857142857143,2,False
4.0,0.0,5.0,0.0,4.0,0.23076923076923078,2.5,0.5,0.8,4,0.7362637362637363,2,False
3.5,0.5,4.5,0.5,17.0,0.23076923076923078,3.5,0.5,0.8571428571428571,6,0.7362637362637363,2,False
3.0,0.0,5.0,0.0,,0.23076923076923078,3.0,0.0,1.0,3,0.7142857142857143,1,False
3.0,1.0,4.5,0.5,19.0,0.11538461538461539,2.5,1.5,1.0,5,0.7472527472527473,2,False
3.0,0.5714285714285714,4.78021978021978,0.3139717425431711,8.571428571428571,0.2307692307692308,3.857142857142857,0.4897959183673469,0.5925925925925926,16,0.7472527472527473,7,False
3.5,0.5,4.5,0.5,15.0,0.23076923076923078,3.0,2.0,1.0,6,0.7252747252747253,2,False
3.5714285714285716,0.6122448979591836,4.4945054945054945,0.43328100470957615,15.619047619047619,0.19780219780219782,2.857142857142857,1.0612244897959182,0.65,13,0.7692307692307693,7,False
3.4,0.72,4.692307692307692,0.36923076923076936,11.2,0.23076923076923078,2.4,1.28,0.75,9,0.7472527472527473,5,False
3.75,0.375,4.75,0.375,8.833333333333334,0.23076923076923078,2.75,0.75,0.6363636363636364,7,0.7362637362637363,4,False
2.75,0.875,4.480769230769231,0.2596153846153846,14.166666666666666,0.23076923076923078,3.25,1.25,0.9230769230769231,12,0.7472527472527473,4,False
3.0,0.8888888888888888,4.666666666666667,0.44444444444444436,10.88888888888889,0.20512820512820515,3.3333333333333335,0.9629629629629629,0.43333333333333335,13,0.7472527472527473,9,False
2.857142857142857,1.0612244897959182,4.417582417582418,0.3579277864992151,14.285714285714286,0.2307692307692308,3.4285714285714284,1.5102040816326532,0.625,15,0.7472527472527473,7,False
3.0,1.0,4.730769230769231,0.26923076923076916,11.0,0.23076923076923078,3.0,2.0,1.0,6,0.7362637362637363,2,False
2.2,1.2399999999999998,4.8,0.3200000000000001,7.866666666666666,0.2076923076923077,2.8,1.4,0.4642857142857143,13,0.7472527472527473,10,False
3.6666666666666665,0.4444444444444445,4.333333333333333,0.44444444444444436,15.333333333333334,0.23076923076923075,1.3333333333333333,0.4444444444444444,1.0,4,0.7252747252747253,3,False
3.0,1.0,4.730769230769231,0.26923076923076916,11.0,0.23076923076923078,2.5,1.5,1.0,5,0.7362637362637363,2,False
3.6666666666666665,0.4444444444444445,4.666666666666667,0.44444444444444436,12.533333333333333,0.19230769230769232,3.0,1.6666666666666667,0.7222222222222222,13,0.7692307692307693,6,False
3.0,1.0,5.0,0.0,2.0,0.23076923076923078,2.0,1.0,0.75,6,0.7362637362637363,4,False
3.25,0.375,4.615384615384615,0.3846153846153846,14.666666666666666,0.17307692307692307,3.75,0.875,0.6666666666666666,10,0.7472527472527473,4,False
3.6,0.48,4.492307692307692,0.40615384615384614,15.6,0.23076923076923078,3.2,1.04,0.6875,11,0.7472527472527473,5,False
3.0,1.3333333333333333,4.487179487179487,0.34188034188034183,16.666666666666668,0.23076923076923075,3.0,0.6666666666666666,1.0,9,0.7472527472527473,3,False
3.8,0.3200000000000001,4.492307692307692,0.40615384615384614,16.4,0.18461538461538463,3.6,0.8800000000000001,0.6666666666666666,12,0.7472527472527473,5,False
3.6666666666666665,0.5555555555555557,4.666666666666667,0.44444444444444436,11.2,0.19230769230769232,2.8333333333333335,0.8333333333333334,0.7058823529411765,12,0.7472527472527473,6,False
3.0,0.0,5.0,0.0,1.3333333333333333,0.23076923076923075,3.0,1.3333333333333333,0.7777777777777778,7,0.7252747252747253,3,False
1.0,0.0,5.0,0.0,,0.23076923076923078,1.0,0.0,1.0,1,0.7142857142857143,1,False
3.75,0.375,4.5,0.5,14.333333333333334,0.23076923076923078,2.25,0.875,0.7777777777777778,7,0.7362637362637363,4,False
3.0,1.0,4.740384615384615,0.32451923076923084,9.892857142857142,0.23076923076923078,2.0,0.75,0.625,10,0.7692307692307693,8,False
3.25,0.375,4.865384615384615,0.2019230769230771,6.833333333333333,0.23076923076923078,2.0,0.5,0.75,6,0.7472527472527473,4,False
4.0,0.0,4.692307692307692,0.36923076923076936,10.0,0.23076923076923078,3.0,0.8,0.5333333333333333,8,0.7362637362637363,5,False
4.0,0.0,5.0,0.0,2.2,0.23076923076923078,2.4,0.8800000000000001,0.8333333333333334,10,0.7362637362637363,5,False
3.3333333333333335,0.4444444444444445,4.3076923076923075,0.2051282051282053,9.333333333333334,0.23076923076923075,3.0,1.3333333333333333,1.0,9,0.6813186813186813,3,False
3.4,0.9600000000000002,4.892307692307692,0.17230769230769258,6.0,0.23076923076923078,2.6,1.28,0.7692307692307693,10,0.7472527472527473,5,False
3.5,0.5,5.0,0.0,0.0,0.23076923076923078,3.0,1.0,0.6666666666666666,4,0.7142857142857143,2,False
4.0,0.0,5.0,0.0,4.0,0.23076923076923078,2.25,0.875,0.6666666666666666,6,0.7472527472527473,4,False
3.0,0.6666666666666666,4.666666666666667,0.44444444444444436,12.666666666666666,0.15384615384615385,4.333333333333333,0.888888888888889,0.8461538461538461,11,0.7472527472527473,3,False
3.0,0.5,5.0,0.0,4.333333333333333,0.17307692307692307,3.25,1.25,0.6153846153846154,8,0.7472527472527473,4,False
3.0,0.0,5.0,0.0,,0.0,5.0,0.0,1.0,5,0.7142857142857143,1,False
3.8,0.3200000000000001,4.692307692307692,0.36923076923076936,10.6,0.23076923076923078,2.8,0.96,0.5714285714285714,8,0.7472527472527473,5,False
4.0,0.0,4.5,0.5,13.0,0.23076923076923078,3.0,1.0,0.6666666666666666,4,0.7142857142857143,2,False
3.8,0.3200000000000001,4.6,0.4800000000000001,9.6,0.23076923076923078,2.2,0.7200000000000001,0.6363636363636364,7,0.7252747252747253,5,False
2.75,0.875,4.548076923076923,0.3389423076923077,11.535714285714286,0.23076923076923078,2.875,1.125,0.6956521739130435,16,0.7472527472527473,8,False
3.125,0.875,4.75,0.375,8.357142857142858,0.23076923076923078,2.5,1.0,0.7,14,0.7472527472527473,8,False
3.6,0.48,5.0,0.0,1.6,0.23076923076923078,2.2,1.04,0.7272727272727273,8,0.7252747252747253,5,False
3.5,0.75,4.615384615384615,0.3846153846153846,13.0,0.23076923076923078,3.5,1.0,0.7857142857142857,11,0.7472527472527473,4,False
4.0,0.0,5.0,0.0,2.0,0.23076923076923078,3.75,0.875,0.6,9,0.7362637362637363,4,False
2.75,0.75,4.615384615384615,0.3846153846153846,13.0,0.23076923076923078,2.75,0.75,0.8181818181818182,9,0.7472527472527473,4,False
3.5,0.75,4.75,0.375,8.833333333333334,0.23076923076923078,3.5,1.0,0.7142857142857143,10,0.7362637362637363,4,False
3.6,0.48,4.892307692307692,0.17230769230769258,5.0,0.23076923076923078,3.8,1.04,0.7368421052631579,14,0.7472527472527473,5,False
4.0,0.0,5.0,0.0,4.0,0.23076923076923078,3.5,1.5,1.0,7,0.7362637362637363,2,False
4.0,0.0,4.743589743589744,0.34188034188034183,9.6,0.2307692307692308,2.3333333333333335,1.0,0.7857142857142857,11,0.7472527472527473,6,False
3.75,0.375,4.75,0.375,9.166666666666666,0.23076923076923078,2.5,0.75,0.9,9,0.7362637362637363,4,False
2.888888888888889,1.2345679012345678,4.717948717948718,0.376068376068376,11.88888888888889,0.23076923076923078,2.888888888888889,0.39506172839506176,0.46153846153846156,12,0.7802197802197802,9,False
4.0,0.0,4.82051282051282,0.23931623931623935,9.333333333333334,0.23076923076923075,4.666666666666667,0.44444444444444436,0.5,7,0.7472527472527473,3,False
3.75,0.375,5.0,0.0,3.6666666666666665,0.23076923076923078,2.25,0.875,0.7777777777777778,7,0.7472527472527473,4,False
3.3333333333333335,0.4444444444444445,4.666666666666667,0.44444444444444436,11.333333333333334,0.23076923076923075,3.0,0.6666666666666666,0.8888888888888888,8,0.7362637362637363,3,False
3.1666666666666665,1.1111111111111114,4.743589743589744,0.34188034188034183,8.266666666666667,0.2307692307692308,2.1666666666666665,1.2222222222222223,0.5384615384615384,7,0.7362637362637363,6,False
3.0,1.0,4.615384615384615,0.3846153846153846,13.928571428571429,0.23076923076923078,2.375,1.21875,0.5263157894736842,10,0.7802197802197802,8,False
2.0,0.0,5.0,0.0,,0.23076923076923078,1.0,0.0,1.0,1,0.7142857142857143,1,False
2.75,0.375,4.75,0.375,8.166666666666666,0.23076923076923078,1.5,0.5,1.0,6,0.7252747252747253,4,False
3.6,0.48,4.892307692307692,0.17230769230769258,6.6,0.23076923076923078,3.0,1.2,0.6666666666666666,10,0.7472527472527473,5,False
3.5,0.75,5.0,0.0,4.0,0.23076923076923078,2.25,0.875,0.6666666666666666,6,0.7472527472527473,4,False
3.0,1.3333333333333333,4.666666666666667,0.44444444444444436,8.666666666666666,0.23076923076923075,2.6666666666666665,0.8888888888888888,0.75,6,0.7142857142857143,3,False
3.5,0.75,4.865384615384615,0.2019230769230771,11.5,0.23076923076923078,2.25,0.75,0.7777777777777778,7,0.7802197802197802,4,False
4.0,0.0,5.0,0.0,3.3333333333333335,0.23076923076923075,3.0,1.3333333333333333,0.8888888888888888,8,0.7362637362637363,3,False
2.75,0.75,4.75,0.375,7.5,0.23076923076923078,3.5,0.75,0.7142857142857143,10,0.7252747252747253,4,False
4.0,0.0,5.0,0.0,2.0,0.23076923076923078,1.5,0.5,1.0,3,0.7252747252747253,2,False
3.75,0.375,4.5,0.5,15.666666666666666,0.23076923076923078,3.0,1.5,0.9166666666666666,11,0.7582417582417582,4,False
1.0,0.0,5.0,0.0,,0.23076923076923078,2.0,0.0,1.0,2,0.7142857142857143,1,False
3.6666666666666665,0.4444444444444445,4.82051282051282,0.23931623931623935,10.666666666666666,0.15384615384615385,5.0,0.0,0.8,12,0.7472527472527473,3,False
3.6,0.48,4.6,0.4800000000000001,12.6,0.23076923076923078,2.2,1.12,0.9090909090909091,10,0.7362637362637363,5,False
4.0,0.0,5.0,0.0,1.6666666666666667,0.23076923076923078,3.5,1.0,0.6428571428571429,9,0.7252747252747253,4,False
3.6666666666666665,0.4444444444444445,5.0,0.0,2.6666666666666665,0.23076923076923075,2.0,0.6666666666666666,0.8333333333333334,5,0.7362637362637363,3,False
4.0,0.0,5.0,0.0,6.0,0.23076923076923078,4.0,1.0,1.0,8,0.7472527472527473,2,False
3.5,0.5,4.5,0.5,11.333333333333334,0.23076923076923078,2.75,1.25,0.7272727272727273,8,0.7362637362637363,4,False
3.5,0.5,5.0,0.0,2.0,0.23076923076923078,2.0,0.0,1.0,4,0.7252747252747253,2,False
4.0,0.0,5.0,0.0,4.0,0.23076923076923078,4.5,0.5,0.8888888888888888,8,0.7362637362637363,2,False
4.0,0.0,5.0,0.0,2.6666666666666665,0.23076923076923075,2.3333333333333335,1.1111111111111112,1.0,7,0.7362637362637363,3,False
3.5,0.75,4.730769230769231,0.26923076923076916,11.666666666666666,0.17307692307692307,2.75,1.75,0.6363636363636364,7,0.7472527472527473,4,False
4.0,0.0,5.0,0.0,2.0,0.23076923076923078,2.5,1.5,0.8,4,0.7252747252747253,2,False
3.3333333333333335,0.8888888888888888,5.0,0.0,4.666666666666667,0.15384615384615385,3.6666666666666665,1.777777777777778,0.7272727272727273,8,0.7472527472527473,3,False
4.0,0.0,4.461538461538462,0.0,8.0,0.23076923076923078,4.0,1.0,1.0,8,0.6813186813186813,2,False
2.5714285714285716,0.7755102040816327,4.9230769230769225,0.1318681318681323,4.857142857142857,0.2307692307692308,3.4285714285714284,0.9387755102040816,0.5833333333333334,14,0.7472527472527473,7,False
3.3333333333333335,0.4444444444444445,4.653846153846154,0.3461538461538461,10.6,0.2307692307692308,3.3333333333333335,1.0,0.5,10,0.7472527472527473,6,False
2.8,0.64,4.692307692307692,0.36923076923076936,11.2,0.23076923076923078,3.2,0.64,0.6875,11,0.7472527472527473,5,False
3.5,0.5,5.0,0.0,12.0,0.23076923076923078,3.5,1.5,1.0,7,0.7802197802197802,2,False
3.3333333333333335,0.6666666666666666,4.576923076923077,0.4230769230769231,13.666666666666666,0.2307692307692308,2.8333333333333335,1.1666666666666667,0.6470588235294118,11,0.7472527472527473,6,False
3.5,0.5,5.0,0.0,4.0,0.23076923076923078,3.0,1.0,0.8333333333333334,5,0.7362637362637363,2,False
3.75,0.375,4.5,0.5,15.333333333333334,0.23076923076923078,2.0,1.0,0.75,6,0.7582417582417582,4,False
1.0,0.0,4.461538461538462,0.0,,0.23076923076923078,3.0,0.0,1.0,3,0.6373626373626373,1,False
1.0,0.0,4.0,0.0,,0.23076923076923078,5.0,0.0,1.0,5,0.5714285714285714,1,False
3.0,0.0,4.666666666666667,0.44444444444444436,11.333333333333334,0.23076923076923075,2.3333333333333335,1.1111111111111112,0.8571428571428571,6,0.7362637362637363,3,False
4.0,0.0,5.0,0.0,5.333333333333333,0.15384615384615385,3.3333333333333335,1.1111111111111112,0.9,9,0.7472527472527473,3,False
3.4,0.48,4.692307692307692,0.36923076923076936,11.0,0.23076923076923078,2.4,0.8800000000000001,0.6666666666666666,8,0.7472527472527473,5,False
3.0,0.0,4.666666666666667,0.44444444444444436,10.0,0.23076923076923075,2.6666666666666665,1.1111111111111112,0.625,5,0.7252747252747253,3,False
3.2,0.64,4.692307692307692,0.36923076923076936,14.6,0.23076923076923078,2.6,1.28,0.7692307692307693,10,0.7802197802197802,5,False
3.6666666666666665,0.4444444444444445,4.666666666666667,0.44444444444444436,12.0,0.23076923076923075,1.6666666666666667,0.888888888888889,0.8,4,0.7362637362637363,3,False
4.0,0.0,4.865384615384615,0.2019230769230771,7.5,0.23076923076923078,3.75,0.75,0.6,9,0.7472527472527473,4,False
3.0,1.0,4.730769230769231,0.26923076923076916,11.0,0.23076923076923078,3.5,1.5,1.0,7,0.7362637362637363,2,False
3.0,0.4,5.0,0.0,2.8,0.23076923076923078,2.4,1.1199999999999999,0.6666666666666666,8,0.7472527472527473,5,False
4.0,0.0,5.0,0.0,,0.23076923076923078,2.0,0.0,1.0,2,0.7142857142857143,1,False
1.0,0.0,5.0,0.0,,0.23076923076923078,2.0,0.0,1.0,2,0.7142857142857143,1,False
3.0,0.6666666666666666,5.0,0.0,8.666666666666666,0.23076923076923075,2.3333333333333335,1.777777777777778,1.0,7,0.7802197802197802,3,False
3.5,0.5,5.0,0.0,2.3333333333333335,0.23076923076923078,2.5,0.75,0.6,6,0.7362637362637363,4,False
4.0,0.0,5.0,0.0,4.666666666666667,0.23076923076923075,3.0,1.3333333333333333,1.0,9,0.7472527472527473,3,False
3.75,0.375,4.730769230769231,0.26923076923076916,9.333333333333334,0.23076923076923078,3.75,0.375,0.8,12,0.7472527472527473,4,False
4.0,0.0,4.75,0.375,10.166666666666666,0.23076923076923078,3.25,1.25,0.9230769230769231,12,0.7472527472527473,4,False
2.8333333333333335,0.8888888888888887,5.0,0.0,5.333333333333333,0.2307692307692308,2.5,1.6666666666666667,0.7333333333333333,11,0.7802197802197802,6,False
4.0,0.0,5.0,0.0,2.0,0.23076923076923078,3.0,1.0,1.0,6,0.7252747252747253,2,False
1.0,0.0,5.0,0.0,,0.23076923076923078,4.0,0.0,1.0,4,0.7142857142857143,1,False
4.0,0.0,5.0,0.0,4.666666666666667,0.23076923076923075,2.3333333333333335,1.1111111111111112,0.8571428571428571,6,0.7472527472527473,3,False
4.0,0.0,4.5,0.5,15.0,0.23076923076923078,4.5,0.5,0.8888888888888888,8,0.7252747252747253,2,False
3.3333333333333335,0.4444444444444445,4.666666666666667,0.44444444444444436,8.666666666666666,0.23076923076923075,3.6666666666666665,1.1111111111111112,0.6363636363636364,7,0.7142857142857143,3,False
3.0,1.0,4.833333333333333,0.27777777777777796,8.466666666666667,0.19230769230769232,4.0,1.0,0.625,15,0.7472527472527473,6,False
3.75,0.375,4.865384615384615,0.2019230769230771,6.5,0.23076923076923078,3.5,0.75,0.5714285714285714,8,0.7472527472527473,4,False
3.5,0.5,4.730769230769231,0.26923076923076916,13.0,0.23076923076923078,3.5,0.5,0.8571428571428571,6,0.7472527472527473,2,False
4.0,0.0,4.5,0.5,15.0,0.23076923076923078,3.0,1.0,0.8333333333333334,5,0.7252747252747253,2,False
2.625,1.125,4.8076923076923075,0.28846153846153855,8.428571428571429,0.23076923076923078,3.25,1.25,0.5384615384615384,14,0.7472527472527473,8,False
3.2,0.64,4.8,0.3200000000000001,9.2,0.18461538461538463,3.6,1.6800000000000002,0.6111111111111112,11,0.7472527472527473,5,False
3.3333333333333335,0.4444444444444445,4.487179487179487,0.34188034188034183,13.333333333333334,0.23076923076923075,2.3333333333333335,0.4444444444444445,0.8571428571428571,6,0.7362637362637363,3,False
3.75,0.375,4.730769230769231,0.26923076923076916,7.666666666666667,0.23076923076923078,2.75,1.25,0.7272727272727273,8,0.7362637362637363,4,False
3.3333333333333335,0.6666666666666666,4.666666666666667,0.44444444444444436,9.6,0.2307692307692308,2.5,1.1666666666666667,0.5333333333333333,8,0.7362637362637363,6,False
3.5,0.6666666666666666,4.576923076923077,0.4230769230769231,13.0,0.2307692307692308,2.6666666666666665,1.0,0.6875,11,0.7472527472527473,6,False
3.25,0.75,4.75,0.375,8.833333333333334,0.23076923076923078,3.0,0.5,0.75,9,0.7362637362637363,4,False
2.375,1.125,4.615384615384615,0.3846153846153846,11.857142857142858,0.23076923076923078,2.25,0.8125,0.6111111111111112,11,0.7472527472527473,8,False
3.0,0.0,5.0,0.0,2.0,0.23076923076923078,4.0,1.0,0.875,7,0.7252747252747253,2,False
1.0,0.0,4.0,0.0,,0.23076923076923078,3.0,0.0,1.0,3,0.5714285714285714,1,False
4.0,0.0,5.0,0.0,4.0,0.23076923076923078,2.5,0.5,0.8,4,0.7362637362637363,2,False
3.8333333333333335,0.2777777777777777,4.82051282051282,0.23931623931623935,7.866666666666666,0.2307692307692308,3.0,1.0,0.5555555555555556,10,0.7472527472527473,6,False
3.5,0.5,5.0,0.0,2.0,0.23076923076923078,2.0,1.0,1.0,4,0.7252747252747253,2,False
3.5,0.75,4.865384615384615,0.2019230769230771,7.166666666666667,0.23076923076923078,3.0,1.0,0.6666666666666666,8,0.7472527472527473,4,False
3.0,0.5,4.75,0.375,8.166666666666666,0.23076923076923078,2.25,1.375,0.8888888888888888,8,0.7252747252747253,4,False
3.3333333333333335,0.4444444444444445,4.666666666666667,0.44444444444444436,13.333333333333334,0.23076923076923075,2.3333333333333335,0.4444444444444445,1.0,7,0.7472527472527473,3,False
3.3333333333333335,0.8888888888888888,4.82051282051282,0.23931623931623935,9.333333333333334,0.23076923076923075,2.3333333333333335,0.8888888888888888,0.7142857142857143,5,0.7472527472527473,3,False
3.5,0.5,4.461538461538462,0.0,6.0,0.23076923076923078,3.0,2.0,1.0,6,0.6703296703296703,2,False
3.3333333333333335,0.4444444444444445,4.487179487179487,0.34188034188034183,17.333333333333332,0.23076923076923075,3.6666666666666665,0.8888888888888888,0.8181818181818182,9,0.7472527472527473,3,False
3.2857142857142856,0.8163265306122449,5.0,0.0,4.9523809523809526,0.2307692307692308,3.142857142857143,1.5918367346938773,0.6363636363636364,14,0.7802197802197802,7,False
4.0,0.0,4.666666666666667,0.44444444444444436,12.666666666666666,0.23076923076923075,2.6666666666666665,0.8888888888888888,1.0,8,0.7472527472527473,3,False
1.0,0.0,5.0,0.0,,0.23076923076923078,4.0,0.0,1.0,4,0.7142857142857143,1,False
4.0,0.0,5.0,0.0,4.666666666666667,0.23076923076923075,2.6666666666666665,0.8888888888888888,0.75,6,0.7472527472527473,3,False
4.0,0.0,4.730769230769231,0.26923076923076916,13.0,0.23076923076923078,2.5,0.5,1.0,5,0.7472527472527473,2,False
3.5,0.6666666666666666,4.41025641025641,0.4102564102564103,17.333333333333332,0.2307692307692308,2.3333333333333335,1.1111111111111114,0.7142857142857143,10,0.7802197802197802,6,False
4.0,0.0,5.0,0.0,,0.23076923076923078,3.0,0.0,1.0,3,0.7142857142857143,1,False
4.0,0.0,5.0,0.0,2.0,0.23076923076923078,3.5,0.5,1.0,7,0.7252747252747253,2,False
3.6666666666666665,0.4444444444444445,5.0,0.0,1.3333333333333333,0.23076923076923075,3.0,1.3333333333333333,0.7777777777777778,7,0.7252747252747253,3,False
4.0,0.0,4.75,0.375,11.5,0.23076923076923078,2.0,0.5,1.0,8,0.7692307692307693,4,False
3.6,0.48,4.6,0.4800000000000001,10.6,0.23076923076923078,2.4,1.28,0.6666666666666666,8,0.7362637362637363,5,False
3.75,0.375,4.865384615384615,0.2019230769230771,7.166666666666667,0.23076923076923078,2.75,0.75,0.6363636363636364,7,0.7472527472527473,4,False
4.0,0.0,4.487179487179487,0.34188034188034183,16.0,0.23076923076923075,3.3333333333333335,1.1111111111111112,0.8,8,0.7472527472527473,3,False
3.3333333333333335,0.8888888888888888,4.487179487179487,0.34188034188034183,15.333333333333334,0.23076923076923075,3.6666666666666665,1.1111111111111112,0.8181818181818182,9,0.7472527472527473,3,False
4.0,0.0,5.0,0.0,,0.0,2.0,0.0,1.0,2,0.7142857142857143,1,False
3.0,1.0,5.0,0.0,2.0,0.23076923076923078,3.5,1.5,0.8571428571428571,6,0.7252747252747253,2,False
3.0,1.0,4.730769230769231,0.26923076923076916,9.0,0.23076923076923078,2.0,0.0,1.0,4,0.7252747252747253,2,False
3.0,0.5,5.0,0.0,3.6666666666666665,0.23076923076923078,3.75,0.875,0.8,12,0.7472527472527473,4,False
1.0,0.0,5.0,0.0,,0.23076923076923078,1.0,0.0,1.0,1,0.7142857142857143,1,False
3.0,0.8571428571428571,4.637362637362637,0.4144427001569859,11.619047619047619,0.2307692307692308,2.5714285714285716,0.7755102040816327,0.6111111111111112,11,0.7692307692307693,7,False
3.6,0.48,4.7846153846153845,0.2584615384615384,8.0,0.23076923076923078,3.2,1.3599999999999999,0.8125,13,0.7472527472527473,5,False
3.5714285714285716,0.6122448979591836,4.571428571428571,0.489795918367347,14.285714285714286,0.19780219780219782,3.0,1.1428571428571428,0.6666666666666666,14,0.7692307692307693,7,False
3.6,0.6399999999999999,4.7846153846153845,0.2584615384615384,12.0,0.18461538461538463,3.4,1.28,0.7647058823529411,13,0.7802197802197802,5,False
2.8333333333333335,0.5555555555555555,4.743589743589744,0.34188034188034183,10.533333333333333,0.19230769230769232,3.3333333333333335,1.0,0.6,12,0.7472527472527473,6,False
3.0,1.0,5.0,0.0,4.0,0.23076923076923078,2.0,1.0,1.0,4,0.7362637362637363,2,False
3.5,0.75,4.75,0.375,9.166666666666666,0.23076923076923078,3.25,1.25,0.6923076923076923,9,0.7362637362637363,4,False
3.6666666666666665,0.4444444444444445,4.833333333333333,0.27777777777777796,6.466666666666667,0.2307692307692308,2.6666666666666665,1.0,0.6875,11,0.7362637362637363,6,False
